date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:24:55	16487/16487	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:55%20GMT	http://www.premioartecultura.it/vincitore07_01.htm	www.premioartecultura.it/vincitore07_01.html	(from http://www.premioartecultura.it/vincitore07.htm)
22:24:55	13897/13897	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:57%20GMT	http://www.premioartecultura.it/vincitore07_03.htm	www.premioartecultura.it/vincitore07_03.html	(from http://www.premioartecultura.it/vincitore07.htm)
22:24:57	15849/15849	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:58%20GMT	http://www.premioartecultura.it/vincitore07_04.htm	www.premioartecultura.it/vincitore07_04.html	(from http://www.premioartecultura.it/vincitore07.htm)
22:24:59	16143/16143	---M--	200	added ('OK')	text/html	date:Fri,%2013%20May%202011%2008:11:59%20GMT	http://www.premioartecultura.it/vincitore07_05.htm	www.premioartecultura.it/vincitore07_05.html	(from http://www.premioartecultura.it/vincitore07.htm)
22:25:01	26303/26303	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20May%202007%2017:06:27%20GMT	http://www.premioartecultura.it/img/premio2007hr.jpg	www.premioartecultura.it/img/premio2007hr.jpg	(from http://www.premioartecultura.it/premio07.htm)
22:25:01	3544/3544	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:43%20GMT	http://www.premioartecultura.it/img/cerimonia.jpg	www.premioartecultura.it/img/cerimonia.jpg	(from http://www.premioartecultura.it/gallery08_c.htm)
22:25:01	2576/2576	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:50:01%20GMT	http://www.premioartecultura.it/img/ospiti.jpg	www.premioartecultura.it/img/ospiti.jpg	(from http://www.premioartecultura.it/gallery08.htm)
22:25:10	34699/34699	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202009%2015:40:14%20GMT	http://www.premioartecultura.it/img/Napolitano2.jpg	www.premioartecultura.it/img/Napolitano2.jpg	(from http://www.premioartecultura.it/messaggi09.htm)
22:25:10	22844/22844	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202009%2015:40:15%20GMT	http://www.premioartecultura.it/img/Schifani.jpg	www.premioartecultura.it/img/Schifani.jpg	(from http://www.premioartecultura.it/messaggi09.htm)
22:25:11	32795/32795	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202009%2015:40:08%20GMT	http://www.premioartecultura.it/img/Fini.jpg	www.premioartecultura.it/img/Fini.jpg	(from http://www.premioartecultura.it/messaggi09.htm)
22:25:16	106326/106326	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202008%2012:58:37%20GMT	http://www.premioartecultura.it/img/ospiti_08.jpg	www.premioartecultura.it/img/ospiti_08.jpg	(from http://www.premioartecultura.it/gallery08.htm)
22:25:19	38119/38119	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202009%2015:40:08%20GMT	http://www.premioartecultura.it/img/Berlusconi.jpg	www.premioartecultura.it/img/Berlusconi.jpg	(from http://www.premioartecultura.it/messaggi09.htm)
22:25:20	36653/36653	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202009%2015:40:13%20GMT	http://www.premioartecultura.it/img/Meloni1.jpg	www.premioartecultura.it/img/Meloni1.jpg	(from http://www.premioartecultura.it/messaggi09.htm)
22:25:24	45291/45291	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202009%2015:40:08%20GMT	http://www.premioartecultura.it/img/Bondi.jpg	www.premioartecultura.it/img/Bondi.jpg	(from http://www.premioartecultura.it/messaggi09.htm)
22:25:25	40058/40058	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202009%2015:40:09%20GMT	http://www.premioartecultura.it/img/Frattini2.jpg	www.premioartecultura.it/img/Frattini2.jpg	(from http://www.premioartecultura.it/messaggi09.htm)
22:25:27	27007/27007	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202009%2015:40:13%20GMT	http://www.premioartecultura.it/img/Napolitano.jpg	www.premioartecultura.it/img/Napolitano.jpg	(from http://www.premioartecultura.it/messaggi09.htm)
22:25:29	42624/42624	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202009%2015:40:13%20GMT	http://www.premioartecultura.it/img/Meloni2.jpg	www.premioartecultura.it/img/Meloni2.jpg	(from http://www.premioartecultura.it/messaggi09.htm)
22:25:33	30562/30562	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202009%2015:40:14%20GMT	http://www.premioartecultura.it/img/Sacconi.jpg	www.premioartecultura.it/img/Sacconi.jpg	(from http://www.premioartecultura.it/messaggi09.htm)
22:25:33	17757/17757	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:49:59%20GMT	http://www.premioartecultura.it/img/mariapiafanfani02.jpg	www.premioartecultura.it/img/mariapiafanfani02.jpg	(from http://www.premioartecultura.it/biografia01.htm)
22:25:33	35208/35208	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202009%2015:40:14%20GMT	http://www.premioartecultura.it/img/Ronchi.jpg	www.premioartecultura.it/img/Ronchi.jpg	(from http://www.premioartecultura.it/messaggi09.htm)
22:25:33	28161/28161	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202009%2015:40:15%20GMT	http://www.premioartecultura.it/img/Scajola.jpg	www.premioartecultura.it/img/Scajola.jpg	(from http://www.premioartecultura.it/messaggi09.htm)
22:25:35	10396/10396	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:50:06%20GMT	http://www.premioartecultura.it/img/scottneeson02.jpg	www.premioartecultura.it/img/scottneeson02.jpg	(from http://www.premioartecultura.it/biografia02.htm)
22:25:35	14241/14241	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Mar%202007%2011:50:38%20GMT	http://www.premioartecultura.it/img/sugatamitra02.jpg	www.premioartecultura.it/img/sugatamitra02.jpg	(from http://www.premioartecultura.it/biografia03.htm)
22:25:37	15236/15236	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20May%202007%2015:10:40%20GMT	http://www.premioartecultura.it/img/sylvie.jpg	www.premioartecultura.it/img/sylvie.jpg	(from http://www.premioartecultura.it/biografia06.htm)
22:25:37	14240/14240	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20May%202007%2017:06:24%20GMT	http://www.premioartecultura.it/img/lilligruber02.jpg	www.premioartecultura.it/img/lilligruber02.jpg	(from http://www.premioartecultura.it/biografia07.htm)
22:25:39	5426/5426	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20May%202007%2007:35:26%20GMT	http://www.premioartecultura.it/img/elkann.jpg	www.premioartecultura.it/img/elkann.jpg	(from http://www.premioartecultura.it/vincitore07_03.htm)
22:25:41	22496/22496	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20May%202007%2007:35:27%20GMT	http://www.premioartecultura.it/img/riffeser.jpg	www.premioartecultura.it/img/riffeser.jpg	(from http://www.premioartecultura.it/vincitore07_02.htm)
22:25:41	7970/7970	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20May%202007%2007:35:25%20GMT	http://www.premioartecultura.it/img/baglioni.jpg	www.premioartecultura.it/img/baglioni.jpg	(from http://www.premioartecultura.it/vincitore07_04.htm)
